,Unnamed: 0,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5
331,331,1639383422753.jpg,1639383432300.jpg,1639383440642.jpg,1639383449586.jpg,1639383490031.jpg,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.4,0.6,0.0,1.0,0.2,0.8,1.0,0.0,3.257959993556142,3.344777625054121,3.231475479900837,3.22329069301486,3.1801921389997005,3.4924635645002127,3.51621510181576,3.5607798569835722,3.5101508260704577,3.4227689602412283,2.8404327677562833,2.9275419199839234,2.8865322787314653,2.6316340160556138,2.5743519626557827
332,332,1639383750228.jpg,1639383769105.jpg,1639383791026.jpg,1639383808233.jpg,1639383818801.jpg,1,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.6,0.0,0.4,0.4,0.8,0.0,0.4,0.4,0.0,2.5143932327628136,2.711870923638344,2.4656288251280785,2.43843861669302,2.432072766125202,1.8149514496326447,1.8464429378509521,1.9185366360470653,1.833632493391633,1.8679838869720697,1.8169460259377956,1.9196337219327688,1.8820024132728577,1.5867585185915232,1.6070099510252476
333,333,1639384343319.jpg,1639384356681.jpg,1639384367303.jpg,1639384380952.jpg,1639384392085.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.0,0.2,0.6,0.0,0.6,0.2,0.4,0.4,0.0,1.248043401632458,1.4067501514218748,1.2192735341377556,1.1888055803719908,1.2302732956595719,1.42041777074337,1.4510246698046103,1.5289733209647238,1.4529597584623843,1.4505741326138377,1.186196838680189,1.2653169653494842,1.2438826729776338,1.0181445523630828,1.025797154288739
334,334,1639384706929.jpg,1639384714686.jpg,1639384721249.jpg,1639384728616.jpg,1639384748988.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.0,0.0,0.6,0.4,0.6,0.2,0.0,4.470244824886322,4.577008664608002,4.404604136943817,4.42015141248703,4.358983159065247,4.294024735689163,4.3194127678871155,4.320157945156097,4.268563479185104,4.374760091304779,3.659509852528572,3.7862190902233124,3.709836483001709,3.3573057949543,3.364166021347046
335,335,1639385541109.jpg,1639385551780.jpg,1639385563544.jpg,1639385571784.jpg,1639385586353.jpg,1,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.8,0.2,0.4,0.2,0.4,0.8,0.6,0.4,0.4,0.2,3.166928678750992,3.438209503889084,3.0704399943351746,3.0590009093284607,3.0284434258937836,4.095246315002441,4.141012609004974,4.218266546726227,4.117330610752106,3.9518439769744873,4.054291546344757,4.208024799823761,4.105414867401123,3.64828622341156,3.5594656467437744
336,336,1639386010021.jpg,1639386026151.jpg,1639386035294.jpg,1639386047046.jpg,1639386072999.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.4,0.4,0.8,0.8,0.6,0.4,0.0,1.9157064333558083,2.1302921175956726,1.8719284608960152,1.8357874676585197,1.8031960278749466,2.8274895697832108,2.8782547265291214,2.9922321140766144,2.8702539056539536,2.810027688741684,2.0790343545377254,2.2228072620928288,2.170733865350485,1.7630480416119099,1.7350562512874603
337,337,1639386570227.jpg,1639386581281.jpg,1639386593564.jpg,1639386605935.jpg,1639386620855.jpg,2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.2,0.2,0.4,0.2,0.8,0.0,0.6,0.4,0.0,2.5815712213516235,2.8211871534585953,2.5163754522800446,2.4884091168642044,2.5071738809347153,2.6143025271594524,2.661626484245062,2.7475183121860027,2.633862106129527,2.652002315968275,1.5183666925877333,1.6937268497422338,1.6283643431961536,1.1952887494117022,1.3441755417734385
338,338,1639386881157.jpg,1639386894911.jpg,1639386905340.jpg,1639386915096.jpg,1639386928330.jpg,4,0.2,0.4,0.2,0.6,0.6,0.2,0.0,0.6,0.4,0.0,0.8,0.6,0.8,0.2,0.8,0.8,0.0,2.2699499875307083,2.4664806500077248,2.215442381799221,2.1950827687978745,2.1669108793139458,1.8237879276275635,1.8491671979427338,1.9199205562472343,1.8474740982055664,1.8698894903063774,1.4983380157500505,1.6200002804398537,1.5860954988747835,1.2704694978892803,1.3317152056843042
339,339,1639387271946.jpg,1639387281790.jpg,1639387298163.jpg,1639387307408.jpg,1639387328004.jpg,3,0.4,0.8,0.6,0.8,0.6,0.4,0.0,0.2,0.6,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,4.105159968137741,4.1580720245838165,4.090826317667961,4.082493647933006,4.094486877322197,4.280018836259842,4.29649031162262,4.322914630174637,4.2829636335372925,4.318096727132797,4.197571188211441,4.2524736523628235,4.228484362363815,4.081434905529022,4.093287110328674
340,340,1639387749822.jpg,1639387759044.jpg,1639387770658.jpg,1639387787101.jpg,1639387803850.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.4,0.0,0.6,0.2,0.0,1.5938082274515182,1.6915448514046147,1.561821925221011,1.5559262337628752,1.48012355575338,2.189646514947526,2.213442445266992,2.2791241991799325,2.219049435458146,2.0913015187252313,1.8501792927272618,1.9742144080810249,1.9228393428493291,1.5644496451132,1.4566896478645504
341,341,1639388211094.jpg,1639388223141.jpg,1639388232277.jpg,1639388241279.jpg,1639388259188.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.6,0.6,0.0,0.2,0.0,1.7872173003852367,2.0092922784388065,1.7312613520771265,1.703322535380721,1.6813753731548786,2.243965782225132,2.27972511947155,2.3738431558012962,2.279581591486931,2.2133695483207703,1.340159248560667,1.51840478181839,1.4630973972380161,1.0080038914456964,1.0476867277175188
342,342,1639388707119.jpg,1639388718341.jpg,1639388729545.jpg,1639388740008.jpg,1639388754300.jpg,2,0.2,0.4,0.0,0.4,0.4,0.2,0.2,0.2,0.0,0.4,0.2,0.0,0.8,0.4,0.0,0.4,0.0,2.4774903804063797,2.683155432343483,2.4392851889133453,2.3965769857168198,2.6035196781158447,2.8193997740745544,2.8534423410892487,2.900558590888977,2.8225038647651672,2.976382702589035,2.4108941331505775,2.5428369641304016,2.4879730343818665,2.1539679169654846,2.292651519179344
343,343,1639389324012.jpg,1639389362723.jpg,1639389380023.jpg,1639389392659.jpg,1639389405037.jpg,4,0.2,0.2,0.2,0.0,0.2,0.2,0.4,0.4,0.2,0.0,0.8,0.4,0.8,0.0,0.4,1.0,0.0,2.1174429692327976,2.306183587759733,2.0744735412299633,2.04762015119195,1.9501469731330872,2.325443595647812,2.3533194600604475,2.4284304715692997,2.355362678412348,2.304146520793438,1.7749918051995337,1.915497665759176,1.865597514435649,1.4628864373080432,1.3790976516902447
344,344,1639389618340.jpg,1639389653351.jpg,1639389661144.jpg,1639389668784.jpg,1639389682989.jpg,1,0.4,0.2,0.0,0.0,0.4,0.4,0.4,0.8,0.2,0.0,0.2,0.2,0.2,0.0,0.4,0.2,0.0,2.1113759549334645,2.2626329017803073,2.0746433353051543,2.0495991660282016,2.110615422949195,1.6600537672638893,1.683296021539718,1.7381281382404268,1.6806598543189466,1.7069393740966916,1.8914983160793781,1.9372896887362003,1.916817631572485,1.7585888421162963,1.7418088503181934
345,345,1639390076692.jpg,1639390085024.jpg,1639390092681.jpg,1639390099668.jpg,1639390109594.jpg,0,0.2,0.2,0.2,0.2,0.2,0.6,0.0,1.0,0.0,0.2,0.4,0.4,1.0,0.4,0.4,0.4,0.0,3.3659013360738754,3.5467256605625153,3.294018968939781,3.29261514544487,3.1991179138422012,3.7427472323179245,3.767559230327606,3.816650778055191,3.7530321031808853,3.7329437136650085,3.778126683086157,3.8422496169805527,3.8030755445361137,3.5826946794986725,3.4708718359470367
346,346,1639390204690.jpg,1639390225372.jpg,1639390235518.jpg,1639390242206.jpg,1639390251696.jpg,1,0.2,0.6,0.2,0.6,0.6,0.2,0.0,1.0,0.0,0.0,0.4,0.2,1.0,0.4,0.4,0.2,0.2,2.9392018504440784,3.1216936334967613,2.8694929517805576,2.86549524217844,2.8075343146920204,3.6207482367753983,3.645369701087475,3.688915379345417,3.6296556293964386,3.5322497114539146,3.5559578873217106,3.6530184037983418,3.588510435074568,3.2654170021414757,3.1493659429252148
347,347,1639390624557.jpg,1639390634567.jpg,1639390648153.jpg,1639390660946.jpg,1639390677939.jpg,1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.4,0.2,0.4,0.4,0.0,1.8430176822002977,1.9050882330629975,1.8116077708546072,1.8165799968410283,1.7480292618274689,2.565948711708188,2.5822637118399143,2.641113232821226,2.5919368118047714,2.49979055672884,2.21772314584814,2.3155506175244227,2.270332126878202,1.9795409970683977,1.8919365843757987
348,348,1639391162442.jpg,1639391177826.jpg,1639391191679.jpg,1639391203896.jpg,1639391215579.jpg,1,0.4,0.2,0.0,0.2,0.6,0.8,0.2,1.0,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.4,0.0,2.0441806693561375,2.0743051525205374,2.0410632798448205,2.031417043413967,2.0266515081748366,2.0026466831332073,2.0038262818707153,2.0110799169633538,2.005996531806886,2.0022166464477777,1.9610304844100028,1.9749979691114277,1.9667401264887303,1.9127395481336862,1.881391548551619
349,349,1639391574677.jpg,1639391584903.jpg,1639391596327.jpg,1639391604835.jpg,1639391615055.jpg,2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.8,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.4,0.0,2.1731598172336817,2.3108255648985505,2.1153528434224427,2.1190030050929636,2.0652548745274544,2.719868640531786,2.7364818283822387,2.7608274705708027,2.725749942706898,2.686294241808355,2.4064335039583966,2.497952546342276,2.4404419120401144,2.1679979669861495,2.1211390891112387
350,350,1639391822604.jpg,1639391830995.jpg,1639391838893.jpg,1639391846770.jpg,1639391854375.jpg,1,0.2,0.2,0.0,0.2,0.2,0.4,0.0,1.0,0.0,0.2,0.4,0.2,1.0,0.2,0.8,0.4,0.0,3.5178010165691376,3.7592787742614746,3.4212529957294464,3.4262766540050507,3.2300108075141907,4.374541878700256,4.402163624763489,4.446653485298157,4.383071303367615,4.296057343482971,4.1673435270786285,4.2631151378154755,4.208766520023346,3.904006063938141,3.729912668466568
351,351,1639392155027.jpg,1639392165624.jpg,1639392172926.jpg,1639392180982.jpg,1639392192768.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.2,1.0,1.0,1.0,0.2,0.0,3.6123156771063805,3.7527309954166412,3.5388484597206116,3.552396707236767,3.378437712788582,4.783557295799255,4.798215270042419,4.821371555328369,4.791785538196564,4.677375018596649,3.7164389193058014,3.8837273120880127,3.794505774974823,3.2752681225538254,3.055784657597542
352,352,1639392395556.jpg,1639392403439.jpg,1639392411850.jpg,1639392420796.jpg,1639392430735.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.4,0.8,1.0,1.0,0.6,0.0,3.313802793622017,3.5128221064805984,3.2241462618112564,3.2340999096632004,3.017804980278015,4.023200511932373,4.059244215488434,4.144619882106781,4.0558940172195435,3.829762488603592,2.6937786154448986,2.8712543211877346,2.7827663216739893,2.247412884607911,2.1126155517995358
353,353,1639392559099.jpg,1639392567263.jpg,1639392575940.jpg,1639392583688.jpg,1639392594889.jpg,0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.0,0.6,0.6,1.0,0.0,1.0,0.6,0.0,4.83667653799057,4.883668541908264,4.793947637081146,4.815891861915588,4.640688240528107,4.916313350200653,4.922476947307587,4.933513879776001,4.921164512634277,4.842247724533081,4.906160652637482,4.927074372768402,4.907489776611328,4.818340301513672,4.684649407863617
354,354,1639393756775.jpg,1639393769562.jpg,1639393782037.jpg,1639393792474.jpg,1639393803864.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.6,1.0,0.4,0.8,1.0,0.0,1.3743505831807852,1.449451120570302,1.3882245682179928,1.3451978582888842,1.482253409922123,2.13743057847023,2.16858246922493,2.2688599973917007,2.181499019265175,2.1649515703320503,1.3883161833509803,1.4565987503156066,1.4457203159108758,1.2582319369539618,1.2515870612114668
355,355,1639393969167.jpg,1639393979390.jpg,1639393987660.jpg,1639393996156.jpg,1639394005719.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.2,0.2,1.0,0.0,1.0,0.2,0.0,2.6515410989522934,2.7897270219400525,2.5922217573970556,2.592970935627818,2.522768698632717,3.212630033493042,3.2463136091828346,3.3242244496941566,3.235229454934597,3.1437585949897766,2.4752846136689186,2.582213619723916,2.522083668038249,2.2078826841898263,2.181690288707614
356,356,1639394143373.jpg,1639394153596.jpg,1639394163659.jpg,1639394172743.jpg,1639394185029.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,0.4,1.0,0.4,0.8,0.6,0.0,3.743470061570406,3.805590364150703,3.703400546684861,3.7158852824941278,3.6247282084077597,3.8699867725372314,3.8835949897766113,3.9070589914917946,3.868238180875778,3.84667631983757,3.437586810439825,3.5281316228210926,3.4703572699800134,3.2071863557212055,3.1840896643698215
357,357,1639394480398.jpg,1639394492918.jpg,1639394502534.jpg,1639394512990.jpg,1639394534351.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,1.0,0.0,1.0,0.6,0.0,2.6325372606515884,2.8003269881010056,2.594311386346817,2.563943102955818,2.6810488253831863,3.598594516515732,3.6419007778167725,3.714328795671463,3.6144236028194427,3.573602110147476,2.9417511224746704,3.0968640595674515,3.026797294616699,2.6028181836009026,2.600079894065857
358,358,1639394645982.jpg,1639394653260.jpg,1639394662656.jpg,1639394671408.jpg,1639394683705.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,0.2,0.8,0.0,0.6,0.4,0.0,4.5302475690841675,4.645146369934082,4.4456950426101685,4.478836894035339,4.2852649092674255,4.770279169082642,4.785461604595184,4.799414098262787,4.764827191829681,4.696357727050781,4.158694386482239,4.303001284599304,4.205623686313629,3.7428380250930786,3.5478675961494446
359,359,1639394848126.jpg,1639394857013.jpg,1639394865666.jpg,1639394877048.jpg,1639394911504.jpg,1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,0.0,0.2,0.2,0.0,1.0,0.4,1.0,0.6,0.0,4.6806365847587585,4.755554556846619,4.625557780265808,4.646792054176331,4.518506586551666,4.76827085018158,4.782672464847565,4.798414409160614,4.765332460403442,4.707136571407318,4.491526424884796,4.580445945262909,4.5135186314582825,4.225391924381256,4.117917120456696
360,360,1639395026544.jpg,1639395034133.jpg,1639395042616.jpg,1639395051638.jpg,1639395063854.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.2,0.0,0.6,0.0,0.4,0.4,0.0,1.495200663805008,1.6579362079501152,1.4658252969384193,1.434372641146183,1.4672691524028778,2.666931673884392,2.7032937332987785,2.818044200539589,2.720465250313282,2.5471215024590492,1.6122446674853563,1.7445900589227676,1.6958898287266493,1.3165145637467504,1.317610340192914
361,361,1639395255045.jpg,1639395262996.jpg,1639395275432.jpg,1639395285512.jpg,1639395321286.jpg,1,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0.8,0.4,0.6,0.4,0.0,3.5649994015693665,3.789441764354706,3.4678171575069427,3.4690108001232147,3.4609047174453735,4.429791331291199,4.461599826812744,4.50200891494751,4.430013358592987,4.349885642528534,3.084652900695801,3.2746923565864563,3.163494646549225,2.647803857922554,2.7140732556581497
362,362,1640244451982.jpg,1640244466159.jpg,1640244478835.jpg,1640244502805.jpg,1640244568801.jpg,3,0.2,0.8,0.6,0.8,0.6,0.2,0.4,0.2,0.4,0.2,0.8,0.4,0.8,0.2,0.2,0.8,0.4,4.110532134771347,4.136461704969406,4.085090756416321,4.0394540429115295,3.998923182487488,4.149254858493805,4.155858993530273,4.325525641441345,4.154074311256409,4.11423259973526,4.618100225925446,4.590581655502319,4.61945366859436,4.360402882099152,4.352378606796265
363,363,1640244929340.jpg,1640244938161.jpg,1640244956980.jpg,1640244974169.jpg,1640245018995.jpg,1,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.6,0.2,0.0,1.0,0.8,0.8,0.0,0.4,1.0,1.0,2.3188581615686417,2.3559218049049377,2.2818410396575928,2.193530797958374,2.090100720524788,3.633622020483017,3.633521556854248,3.949371099472046,3.699593722820282,3.3911611437797546,2.9067907575517893,2.819976517930627,2.916078979149461,2.331460479646921,2.1458710096776485
364,364,1640245422513.jpg,1640245439262.jpg,1640245454723.jpg,1640245487728.jpg,1640245499965.jpg,5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.0,0.4,0.8,0.6,1.0,0.6,0.4,0.6,0.8,4.357817828655243,4.383609890937805,4.331717371940613,4.2900994420051575,4.3110562562942505,4.208940207958221,4.218507707118988,4.283361047506332,4.192354202270508,4.332850217819214,4.144391775131226,4.108549535274506,4.146822273731232,3.8403146862983704,3.9722837805747986
365,365,1640245796423.jpg,1640245803503.jpg,1640245818636.jpg,1640245829798.jpg,1640245839171.jpg,0,0.2,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1.0,0.4,0.8,0.6,0.8,0.0,0.2,1.0,0.8,2.2683090046048164,2.311309613287449,2.2344550862908363,2.155759997665882,2.283912181854248,2.187135485932231,2.1964558959007263,2.3904043957591057,2.1949548963457346,2.2419432774186134,1.6636958755552769,1.5805572681128979,1.6711594983935356,1.2238539569079876,1.4497587457299232
366,366,1640246263929.jpg,1640246270779.jpg,1640246285634.jpg,1640246291922.jpg,1640246300210.jpg,1,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.6,1.0,0.4,0.6,0.4,0.8,0.4,1.0,0.8,0.8,1.3198802471160889,1.3721832260489464,1.3085643276572227,1.2250608280301094,1.8525174036622047,0.9116359204053879,0.9412761945277452,1.0321494434028864,0.8971794815734029,1.5930903553962708,1.0586590617895126,1.018365353345871,1.0620550625026226,0.8611787930130959,1.6332928016781807
367,367,1640249127815.jpg,1640249139501.jpg,1640249160459.jpg,1640249185370.jpg,1640249199320.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.2,0.4,0.4,0.6,0.2,0.6,0.6,0.6,3.715855062007904,3.757549911737442,3.6782211363315582,3.6085096299648285,3.6466159522533417,4.561020612716675,4.57468056678772,4.674233257770538,4.5414623618125916,4.512130618095398,3.2318593859672546,3.1551801413297653,3.2384298592805862,2.761191815137863,2.9498110711574554
368,368,1640249556142.jpg,1640249570134.jpg,1640249585743.jpg,1640249609424.jpg,1640249627947.jpg,5,0.0,0.6,0.4,0.4,0.6,0.0,0.2,0.4,0.0,0.6,0.4,0.2,0.4,0.6,0.0,0.6,0.8,2.7484669908881187,2.7851768285036087,2.7214863002300262,2.6522642076015472,2.8209710121154785,3.0749462470412254,3.086178805679083,3.2494564242661,3.0601480305194855,3.1656180545687675,2.2676014862954617,2.2088642828166485,2.272460874170065,1.941214982420206,2.2070251181721687
369,369,1640251992619.jpg,1640251998284.jpg,1640252009580.jpg,1640252018529.jpg,1640252028704.jpg,1,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.8,0.0,0.0,0.4,0.2,1.0,0.0,0.8,0.6,0.4,3.93685519695282,3.973076105117798,3.9030869901180267,3.8401638865470886,3.8674690425395966,3.9612773060798645,3.9783260226249695,4.085141450166702,3.9125117659568787,4.071143090724945,3.72951477766037,3.6647790372371674,3.732852041721344,3.245766818523407,3.395169883966446
370,370,1640252802258.jpg,1640252819568.jpg,1640252835122.jpg,1640252902802.jpg,1640252963903.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,3.1678820103406906,3.2109671384096146,3.1434586197137833,3.066419944167137,3.340035557746887,3.742574393749237,3.760688453912735,3.849254325032234,3.6930042505264282,3.9655718207359314,2.3606390208005905,2.3123563528060913,2.3659160807728767,2.108077958226204,2.471928060054779
371,371,1640254447417.jpg,1640254463077.jpg,1640254471571.jpg,1640254505812.jpg,1640254516113.jpg,3,0.2,0.6,0.2,0.8,0.2,0.6,0.4,0.6,0.0,0.2,0.8,0.8,1.0,0.2,0.2,0.8,0.4,3.9838071763515472,4.006029635667801,3.9620868116617203,3.921880930662155,3.9028863310813904,3.7961625307798386,3.8057795763015747,3.861132189631462,3.7539244070649147,3.874121055006981,3.88772714138031,3.8595448285341263,3.888933092355728,3.6432424634695053,3.656772270798683
372,372,1640255775629.jpg,1640255783283.jpg,1640255792131.jpg,1640255805816.jpg,1640255828787.jpg,1,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.6,0.4,0.6,0.4,0.4,0.6,0.8,0.614470973610878,0.6525492928922176,0.6193135753273964,0.558369692414999,1.2078552022576332,0.7000337294302881,0.7267512753605843,0.7749416301958263,0.6685968963429332,1.3013285137712955,0.5485560409724712,0.527168563567102,0.551197811961174,0.4703750144690275,1.159604772925377
373,373,1640256147409.jpg,1640256153958.jpg,1640256160142.jpg,1640256170824.jpg,1640256204783.jpg,1,0.4,0.8,0.8,0.6,1.0,0.4,0.2,0.0,0.4,0.2,0.6,0.2,1.0,0.2,0.6,1.0,0.4,1.6627040691673756,1.701490767300129,1.6548613458871841,1.5878040120005608,2.0626598447561264,1.450986197218299,1.4682674575597048,1.5466739013791084,1.4259415194392204,1.8509767465293407,1.4839440062642097,1.4530137553811073,1.4868948049843311,1.3413415513932705,1.8401046469807625
374,374,1640258986855.jpg,1640258993540.jpg,1640259007912.jpg,1640259024952.jpg,1640259031879.jpg,1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.4,0.6,0.0,1.0,0.8,0.2,2.896024629473686,2.9403152465820312,2.8635461032390594,2.782775491476059,2.9317096322774887,3.1013784408569336,3.120480179786682,3.347605913877487,3.059553772211075,3.2356696128845215,3.1281489580869675,3.0586951076984406,3.131712421774864,2.682655207812786,2.85716849565506
375,375,1640259814518.jpg,1640259822038.jpg,1640259860306.jpg,1640259890742.jpg,1640259915245.jpg,0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.8,0.0,0.6,0.4,0.4,0.0,0.6,1.0,0.4,1.0421515852212906,1.0849902890622616,1.031855247914791,0.9552799798548222,1.4348436295986176,0.8225603010505438,0.8411865532398224,0.9314738400280476,0.8104687174782157,1.2271096892654896,0.6919679027050734,0.6495090816169977,0.6959856394678354,0.5222763493657112,0.9629770442843437
376,376,1640260875658.jpg,1640260891176.jpg,1640260919659.jpg,1640260933760.jpg,1640260944493.jpg,1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.6,2.6315129548311234,2.6765149533748627,2.6087536662817,2.521663084626198,2.74038228392601,2.9940473064780235,3.0078369714319706,3.1800204403698444,2.982161048799753,3.113555498421192,1.618905758485198,1.5788389928638935,1.6222931202501059,1.3667530613020062,1.7271976061165333
377,377,1640263304053.jpg,1640263308850.jpg,1640263314744.jpg,1640263319127.jpg,1640263326607.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.8,0.6,1.0,0.4,0.4,0.8,0.2,2.2905698493123055,2.3229183927178383,2.2681203335523605,2.2011802196502686,2.313810631632805,3.0371582359075546,3.0395129323005676,3.22025990486145,3.0554633289575577,3.040349707007408,2.3075199984014034,2.247302670031786,2.312285978347063,1.982383668422699,2.043658457696438
378,378,1640263463523.jpg,1640263468331.jpg,1640263473515.jpg,1640263480376.jpg,1640263485964.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.8,0.8,1.0,0.2,1.0,0.8,0.2,2.842109188437462,2.8998235762119293,2.8076465874910355,2.7056998014450073,3.067235767841339,3.2975997626781464,3.322911322116852,3.528077006340027,3.222687751054764,3.492166578769684,2.494066521525383,2.421151876449585,2.4977413415908813,2.0535603910684586,2.474970117211342
379,379,1640263706463.jpg,1640263717708.jpg,1640263733012.jpg,1640263740564.jpg,1640263747751.jpg,1,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.8,0.0,0.0,0.6,0.4,0.2,0.0,0.6,0.8,0.4,3.512485086917877,3.556929498910904,3.4774190187454224,3.400234192609787,3.5359701812267303,3.246322423219681,3.265689194202423,3.432178884744644,3.2147079706192017,3.468606621026993,3.4416067004203796,3.3856787979602814,3.445091098546982,3.0713559091091156,3.290892243385315
