,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?
2789,1643551627506.jpg,1643551648295.jpg,1643551660000.jpg,1643551675160.jpg,1643551683706.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,0.6,0.6,0.2,1.0,0.6,0.0
2790,1643552161672.jpg,1643552186027.jpg,1643552207022.jpg,1643552239230.jpg,1643552258250.jpg,1,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.6,1.0,0.2,0.8,0.0,0.4,0.2,1.0,0.8,0.0
2791,1643552915987.jpg,1643552947511.jpg,1643552962620.jpg,1643552991355.jpg,1643553066464.jpg,2,0.2,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.8,0.2,0.2,0.0,0.2,0.0,0.8,0.4,0.2
2792,1643641213492.jpg,1643641232924.jpg,1643641256491.jpg,1643641272846.jpg,1643641297507.jpg,3,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.8,1.0,0.2,0.0,0.0,0.2,0.0,1.0,0.2,0.0
2793,1643552487281.jpg,1643552511724.jpg,1643552529003.jpg,1643552553821.jpg,1643552570474.jpg,0,0.4,0.0,0.0,0.2,0.4,0.4,0.0,0.6,1.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0
2794,1643453013200.jpg,1643453033291.jpg,1643453060667.jpg,1643453075485.jpg,1643453094909.jpg,1,0.4,0.2,0.2,0.2,0.2,0.2,0.0,0.6,0.2,0.6,0.0,0.0,0.4,0.2,1.0,0.2,0.0
2795,1643443900324.jpg,1643443925519.jpg,1643443944826.jpg,1643443958581.jpg,1643443981278.jpg,1,0.2,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.8,0.4,0.2,0.0,0.2,0.2,1.0,0.6,0.2
2796,1643452527675.jpg,1643452538253.jpg,1643452549794.jpg,1643452573396.jpg,1643452626600.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.8,0.4,0.8,0.0,1.0,0.4,0.0
2797,1643449984916.jpg,1643450027139.jpg,1643450057833.jpg,1643450135199.jpg,1643450154024.jpg,1,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.8,1.0,0.2,0.2,0.0,0.2,0.0,0.6,0.6,0.0
2798,1643450824698.jpg,1643450845454.jpg,1643450882482.jpg,1643450930096.jpg,1643450966980.jpg,1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.2,1.0,0.2,0.0
2799,1643457873976.jpg,1643457885568.jpg,1643457902580.jpg,1643457922556.jpg,1643457934865.jpg,0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,1.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0
2800,1643451817016.jpg,1643451830831.jpg,1643451850255.jpg,1643451865432.jpg,1643451879952.jpg,1,0.2,0.0,0.0,0.2,0.2,0.2,0.0,1.0,1.0,0.2,0.2,0.0,0.2,0.2,0.4,0.2,0.0
2801,1643452105222.jpg,1643452116854.jpg,1643452130087.jpg,1643452152338.jpg,1643452162518.jpg,0,0.0,0.2,0.2,0.2,0.2,0.0,0.4,0.8,1.0,0.4,0.0,0.0,0.2,0.0,0.6,0.4,0.2
2802,1643438558143.jpg,1643438793607.jpg,1643438807324.jpg,1643438836897.jpg,1643438848945.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,0.0,0.2,0.0,0.6,0.0,0.8,0.4,0.0
2803,1643458808479.jpg,1643458826562.jpg,1643458838330.jpg,1643458849623.jpg,1643458878780.jpg,1,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.8,0.6,0.2,0.2,0.0,0.2,0.0,0.6,0.2,0.0
2804,1643437994443.jpg,1643438003026.jpg,1643438044144.jpg,1643438059784.jpg,1643438208711.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,1.0,0.0,0.6,0.0,0.0,0.0,0.8,0.8,0.0
2805,1643458431746.jpg,1643458450341.jpg,1643458473140.jpg,1643458483767.jpg,1643458495492.jpg,5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,1.0,0.2,0.2,0.0,0.2,0.0,1.0,0.2,0.0
2806,1643457045778.jpg,1643457056262.jpg,1643457067943.jpg,1643457091374.jpg,1643457118022.jpg,2,0.0,0.2,0.2,0.4,0.2,0.4,0.0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2
2807,1643453584616.jpg,1643453633661.jpg,1643453652956.jpg,1643453669062.jpg,1643453681419.jpg,1,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.8,0.2,0.0,0.4,0.2,0.6,0.0,1.0,0.6,0.0
2808,1643457417968.jpg,1643457464310.jpg,1643457478990.jpg,1643457505055.jpg,1643457516847.jpg,5,0.4,0.2,0.2,0.2,0.2,0.4,0.0,0.6,0.8,0.0,0.8,0.0,0.2,0.0,0.6,0.8,0.0
2809,1643454031280.jpg,1643454057517.jpg,1643454073608.jpg,1643454090823.jpg,1643454102150.jpg,0,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.6,1.0,0.0,0.8,0.0,0.6,0.0,0.8,0.8,0.0
2810,1643473026971.jpg,1643473053571.jpg,1643473064493.jpg,1643473078048.jpg,1643473227318.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.2,0.8,0.4,1.0,0.8,0.0
2811,1643459972154.jpg,1643459989093.jpg,1643460006257.jpg,1643460018776.jpg,1643460058029.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.2,0.2,0.0,0.4,0.0,0.8,0.4,0.0
2812,1643460851215.jpg,1643460864129.jpg,1643460874522.jpg,1643460885225.jpg,1643460914247.jpg,1,0.2,0.4,0.6,0.2,0.4,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.6,0.0
2813,1643459386820.jpg,1643459396861.jpg,1643459408415.jpg,1643459419032.jpg,1643459462197.jpg,1,0.2,0.2,0.0,0.4,0.2,0.2,0.4,0.8,0.4,0.2,0.4,0.2,0.4,0.0,0.6,0.4,0.0
2814,1643531763095.jpg,1643531798134.jpg,1643531813400.jpg,1643531842862.jpg,1643531909928.jpg,3,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.8,0.6,0.0,0.4,0.2,0.8,0.0,0.8,0.8,0.2
2815,1643527030124.jpg,1643527041728.jpg,1643527053612.jpg,1643527100042.jpg,1643527167869.jpg,5,0.2,0.4,0.4,0.4,0.6,0.2,0.0,0.2,0.2,0.2,0.8,0.0,0.6,0.2,0.4,0.6,0.0
2816,1643532595208.jpg,1643532604890.jpg,1643532670840.jpg,1643532684441.jpg,1643532709842.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.4,0.2,0.8,0.0,0.8,0.6,0.0
2817,1643527750875.jpg,1643527767624.jpg,1643527780458.jpg,1643527794422.jpg,1643527807858.jpg,6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.6,0.6,0.4,0.0,0.0
2818,1643531278599.jpg,1643531296680.jpg,1643531336050.jpg,1643531387657.jpg,1643531399083.jpg,2,0.4,0.0,0.0,0.2,0.2,0.4,0.0,1.0,0.0,0.2,0.0,0.0,0.6,0.0,1.0,0.0,0.0
2819,1643529539268.jpg,1643529561933.jpg,1643529591324.jpg,1643529625779.jpg,1643529643505.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,0.8,0.4,0.8,0.2,0.6,0.6,0.0
2820,1643530866177.jpg,1643530884491.jpg,1643530895705.jpg,1643530923600.jpg,1643530965093.jpg,2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.6,0.8,0.0,0.6,0.4,0.6,0.0,1.0,0.6,0.0
2821,1643528692082.jpg,1643528747296.jpg,1643528801076.jpg,1643528843978.jpg,1643528864349.jpg,2,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.6,0.4,0.2,0.8,0.0,0.6,0.4,1.0,0.8,0.0
2822,1643623255922.jpg,1643623278192.jpg,1643623315070.jpg,1643623333652.jpg,1643623347692.jpg,3,0.4,0.2,0.2,0.4,0.2,0.6,0.2,0.6,0.2,0.0,0.4,0.4,0.4,0.0,0.8,0.6,0.0
2823,1643620550948.jpg,1643620572022.jpg,1643620672573.jpg,1643620599848.jpg,1643620633093.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.8,1.0,0.6,0.2,0.6,0.6,1.0,0.0
2824,1643621273128.jpg,1643621284618.jpg,1643621296663.jpg,1643621319050.jpg,1643621333603.jpg,5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.4,0.6,0.2,0.8,0.4,0.6,0.6,0.0
2825,1643622416370.jpg,1643622476510.jpg,1643622511767.jpg,1643622579303.jpg,1643622593124.jpg,1,0.0,0.2,0.0,0.4,0.6,0.0,0.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.4,0.0
2826,1643456261864.jpg,1643456276374.jpg,1643456292833.jpg,1643456338365.jpg,1643456348002.jpg,5,0.4,0.4,0.2,0.2,0.6,0.4,0.4,0.2,0.6,0.2,0.0,0.0,0.2,0.2,0.4,0.4,0.2
2827,1643454541176.jpg,1643454556460.jpg,1643454567926.jpg,1643454585951.jpg,1643454609828.jpg,5,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.6,0.6,0.2,0.2,0.0,0.6,0.0,1.0,0.6,0.0
2828,1643455895017.jpg,1643455905079.jpg,1643455916012.jpg,1643455928842.jpg,1643455943377.jpg,5,0.2,0.2,0.2,0.4,0.4,0.2,0.0,0.4,0.6,0.2,0.4,0.0,0.2,0.0,0.4,0.8,0.0
2829,1643456610602.jpg,1643456633544.jpg,1643456646464.jpg,1643456658614.jpg,1643456714715.jpg,1,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.8,0.2,0.2,0.0,0.6,0.2,1.0,0.2,0.0
2830,1643537138114.jpg,1643537158524.jpg,1643537186311.jpg,1643537205071.jpg,1643537215234.jpg,2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.8,0.8,0.2,0.0,0.0,0.4,0.2,0.6,0.0,0.0
2831,1643625973536.jpg,1643626100413.jpg,1643626158756.jpg,1643626177762.jpg,1643626219444.jpg,5,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.8,0.6,0.2,0.2,0.0,0.0,0.0,0.8,0.6,0.0
2832,1643626546300.jpg,1643626565911.jpg,1643626587733.jpg,1643626600916.jpg,1643626614815.jpg,2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.8,0.0,0.2,0.6,0.0,0.4,0.2,0.8,0.6,0.0
2833,1643537510518.jpg,1643537521803.jpg,1643537544361.jpg,1643537555090.jpg,1643537572700.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.4,0.2,0.6,0.2,1.0,0.6,0.0
2834,1643539628064.jpg,1643539638399.jpg,1643539696530.jpg,1643539734547.jpg,1643539771157.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.4,0.0,1.0,0.2,0.8,0.6,0.0
2835,1643455004584.jpg,1643455014129.jpg,1643455028029.jpg,1643455042940.jpg,1643455077798.jpg,1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.6,0.2,0.2,0.0,0.2,0.0,1.0,0.4,0.0
2836,1643541058645.jpg,1643541096111.jpg,1643541169641.jpg,1643541197904.jpg,1643541231250.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2
2837,1643541707409.jpg,1643541717952.jpg,1643541742860.jpg,1643541800494.jpg,1643541822762.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2838,1643543201209.jpg,1643543227020.jpg,1643543241420.jpg,1643543259475.jpg,1643543286136.jpg,2,0.4,0.0,0.0,0.2,0.4,0.4,0.0,1.0,0.8,0.2,0.8,0.2,0.8,0.0,0.6,0.8,0.0
2839,1643540122877.jpg,1643540133778.jpg,1643540204679.jpg,1643540223367.jpg,1643540286256.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,1.0,0.4,0.8,1.0,0.0
2840,1643540690271.jpg,1643540706865.jpg,1643540716970.jpg,1643540731341.jpg,1643540742222.jpg,1,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.8,0.8,0.4,0.6,0.0,0.8,0.0,1.0,0.6,0.0
2841,1643542098314.jpg,1643542114380.jpg,1643542134948.jpg,1643542166762.jpg,1643542196114.jpg,1,0.4,0.6,0.4,0.6,0.6,0.0,0.2,0.6,1.0,0.2,0.2,0.0,0.0,0.2,0.6,0.6,0.0
2842,1643183751577.jpg,1643183763422.jpg,1643183774574.jpg,1643183836376.jpg,1643183893349.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0,0.2,0.2,0.4,0.0,0.8,0.8,0.2
2843,1643185595470.jpg,1643185611174.jpg,1643185624726.jpg,1643185649302.jpg,1643185658450.jpg,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.4,0.0,0.4,0.0,0.2,0.0,0.8,0.4,0.0
2844,1643184405183.jpg,1643184423028.jpg,1643184439432.jpg,1643184450214.jpg,1643184476819.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0.6,0.4,0.2,0.6,0.2,1.0,0.6,0.0
2845,1643186827076.jpg,1643186838590.jpg,1643186875439.jpg,1643186895731.jpg,1643186908048.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.8,0.0,0.6,0.0,0.4,0.0,0.8,0.6,0.0
2846,1643182522721.jpg,1643182532609.jpg,1643182551151.jpg,1643182565578.jpg,1643182575503.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.4,0.0,0.0,0.0,0.6,0.0,1.0,0.2,0.2
2847,1643191516787.jpg,1643191534311.jpg,1643191546616.jpg,1643191560533.jpg,1643191605136.jpg,1,0.2,0.2,0.2,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,1.0,0.2,0.0
2848,1643181993765.jpg,1643182009136.jpg,1643182027575.jpg,1643182087359.jpg,1643182125411.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.4,0.2,1.0,0.0,0.2
2849,1643182949370.jpg,1643182973750.jpg,1643182989766.jpg,1643183015900.jpg,1643183031424.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.4,0.0,0.8,0.6,0.0
2850,1643181181446.jpg,1643181213485.jpg,1643181227968.jpg,1643181237441.jpg,1643181281858.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.0
2851,1643180160908.jpg,1643180174525.jpg,1643180205577.jpg,1643180229751.jpg,1643180260931.jpg,1,0.4,0.0,0.0,0.2,0.0,0.4,0.0,1.0,1.0,0.0,0.2,0.0,0.4,0.0,0.6,0.2,0.0
2852,1643179564676.jpg,1643179587281.jpg,1643179597813.jpg,1643179626583.jpg,1643179639234.jpg,1,0.6,0.6,0.4,0.6,0.8,0.6,0.4,0.4,0.8,0.0,0.4,0.0,0.4,0.0,0.4,0.4,0.0
2853,1643180718547.jpg,1643180753748.jpg,1643180768939.jpg,1643180781511.jpg,1643180792775.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,0.2,0.0
2854,1643193367838.jpg,1643193380753.jpg,1643193390532.jpg,1643193399646.jpg,1643193426146.jpg,0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.8,0.0,0.6,0.0,0.6,0.0,0.8,0.6,0.0
2855,1643178477283.jpg,1643178502447.jpg,1643178515243.jpg,1643178538949.jpg,1643178575297.jpg,1,0.8,0.2,0.2,0.4,0.4,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.2,0.0
2856,1643197475081.jpg,1643197486019.jpg,1643197507606.jpg,1643197520541.jpg,1643197531199.jpg,1,0.8,1.0,0.8,0.8,1.0,0.8,0.6,0.8,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0
2857,1643194230603.jpg,1643194247845.jpg,1643194274496.jpg,1643194285955.jpg,1643194329558.jpg,1,0.4,0.4,0.4,0.4,0.6,0.6,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
2858,1643198296368.jpg,1643198304960.jpg,1643198317008.jpg,1643198364418.jpg,1643198379367.jpg,1,0.8,0.4,0.2,0.6,0.8,0.8,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
2859,1643178137490.jpg,1643178152551.jpg,1643178163450.jpg,1643178184346.jpg,1643178232806.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.0,0.2,0.2,0.8,0.4,0.0
2860,1643177709208.jpg,1643177725566.jpg,1643177740280.jpg,1643177750586.jpg,1643177771875.jpg,1,0.8,0.8,0.8,0.8,1.0,0.8,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4
2861,1643197954840.jpg,1643197965236.jpg,1643197993959.jpg,1643198005989.jpg,1643198018119.jpg,1,0.6,0.4,0.2,0.2,0.4,1.0,0.2,1.0,0.6,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2862,1643198769500.jpg,1643198797678.jpg,1643198976012.jpg,1643199027934.jpg,1643199039295.jpg,1,0.8,0.6,0.6,1.0,0.8,0.6,0.4,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2863,1643176803767.jpg,1643176832826.jpg,1643176846245.jpg,1643176856065.jpg,1643176897942.jpg,1,1.0,0.8,0.6,0.6,1.0,1.0,0.8,0.8,0.8,0.2,0.4,0.2,0.4,0.2,0.0,0.6,0.4
2864,1643177225715.jpg,1643177247319.jpg,1643177259025.jpg,1643177283617.jpg,1643177322713.jpg,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6
2865,1643199300203.jpg,1643199310794.jpg,1643199325331.jpg,1643199344002.jpg,1643199365907.jpg,1,0.8,0.2,0.2,0.2,0.6,0.6,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2866,1643196318009.jpg,1643196330678.jpg,1643196343448.jpg,1643196358823.jpg,1643196409916.jpg,1,0.4,0.4,0.4,0.4,0.4,0.4,0.0,1.0,0.4,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0
2867,1643194915736.jpg,1643194940573.jpg,1643194951966.jpg,1643195046857.jpg,1643194986086.jpg,0,0.6,0.4,0.2,0.2,0.4,0.4,0.2,0.6,0.8,0.0,0.2,0.0,0.2,0.0,0.8,0.0,0.0
2868,1643195660236.jpg,1643195674582.jpg,1643195688130.jpg,1643195698079.jpg,1643195719996.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.4,0.6,0.2,0.0,0.0
2869,1643196760500.jpg,1643196770478.jpg,1643196795892.jpg,1643196807877.jpg,1643196831008.jpg,2,1.0,1.0,0.8,0.8,1.0,1.0,0.6,0.6,0.4,0.2,0.0,0.0,0.2,0.2,0.4,0.0,0.0
2870,1643442271741.jpg,1643442287087.jpg,1643442300660.jpg,1643442315174.jpg,1643442336751.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.2,0.6,1.0,0.0,0.0
2871,1643442860802.jpg,1643442872459.jpg,1643442888452.jpg,1643442913433.jpg,1643442932277.jpg,2,0.2,0.4,0.4,0.4,0.8,0.6,0.6,0.8,0.8,0.6,0.0,0.2,0.0,0.0,0.8,0.0,0.0
2872,1643442595971.jpg,1643442621921.jpg,1643442633892.jpg,1643442652314.jpg,1643442661941.jpg,1,0.4,0.2,0.2,0.4,0.4,0.4,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
2873,1643443197021.jpg,1643443216466.jpg,1643443228636.jpg,1643443238311.jpg,1643443251198.jpg,0,0.6,0.4,0.4,0.6,0.6,0.4,0.8,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.0
2874,1643441526142.jpg,1643441550891.jpg,1643441560002.jpg,1643441569961.jpg,1643441580572.jpg,1,0.4,0.6,0.2,0.4,0.6,0.4,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.0
2875,1643441974832.jpg,1643442029529.jpg,1643442041296.jpg,1643442052898.jpg,1643442062561.jpg,1,0.4,0.6,0.4,0.6,0.8,0.6,0.4,0.6,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.4
2876,1643440268198.jpg,1643440289025.jpg,1643440299707.jpg,1643440322975.jpg,1643440365186.jpg,0,0.4,0.0,0.0,0.2,0.2,0.4,0.2,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.0
2877,1643441111683.jpg,1643441130348.jpg,1643441141995.jpg,1643441159390.jpg,1643441186282.jpg,0,0.2,0.4,0.2,0.4,0.6,0.4,0.6,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2
2878,1643439093621.jpg,1643439121500.jpg,1643439152977.jpg,1643439170201.jpg,1643439182884.jpg,1,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.8,1.0,0.2,0.2,0.0,0.0,0.0,0.8,0.4,0.0
2879,1643435121299.jpg,1643435130919.jpg,1643435141359.jpg,1643435151614.jpg,1643435165184.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.6,0.4,0.0,0.0,0.2,0.6,0.2
2880,1643439360953.jpg,1643439391820.jpg,1643439481135.jpg,1643439421509.jpg,1643439512732.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.8,0.4,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2881,1643439800904.jpg,1643439817573.jpg,1643439828178.jpg,1643439857020.jpg,1643439884274.jpg,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,0.4,0.4,0.2,0.4,0.0,1.0,0.2,0.0
2882,1643286002771.jpg,1643286021040.jpg,1643286033681.jpg,1643286048949.jpg,1643286063945.jpg,1,0.2,0.2,0.0,0.0,0.4,0.2,0.2,0.8,1.0,0.4,0.2,0.0,0.0,0.2,0.6,0.4,0.0
2883,1643285090168.jpg,1643285100637.jpg,1643285111833.jpg,1643285124368.jpg,1643285144165.jpg,1,0.6,0.6,0.4,0.4,0.6,0.6,0.2,1.0,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0
2884,1643285627770.jpg,1643285651580.jpg,1643285664009.jpg,1643285685909.jpg,1643285705099.jpg,1,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.6,1.0,0.4,0.2,0.2,0.0,0.2,0.6,0.4,0.0
2885,1643285358041.jpg,1643285372807.jpg,1643285382624.jpg,1643285423676.jpg,1643285437610.jpg,5,0.2,0.6,0.4,0.6,0.6,0.2,0.0,0.8,0.4,0.0,0.6,0.2,0.8,0.0,0.4,0.2,0.0
2886,1643278989823.jpg,1643279031187.jpg,1643279060763.jpg,1643279166663.jpg,1643279206327.jpg,0,0.2,0.2,0.2,0.2,0.4,0.2,0.4,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2887,1643279844025.jpg,1643279854504.jpg,1643279864700.jpg,1643279879716.jpg,1643279928293.jpg,0,0.4,0.4,0.4,0.4,0.6,0.4,0.2,1.0,1.0,0.4,0.2,0.0,0.2,0.0,0.8,0.4,0.0
2888,1643279596102.jpg,1643279609587.jpg,1643279621024.jpg,1643279634264.jpg,1643279675677.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.2,0.2,0.2,0.0,0.2,0.8,0.2,0.4
2889,1643278279569.jpg,1643278289871.jpg,1643278304606.jpg,1643278320182.jpg,1643278348188.jpg,0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0
2890,1643277933201.jpg,1643277946851.jpg,1643277962863.jpg,1643277979906.jpg,1643278018981.jpg,0,0.4,0.2,0.2,0.4,0.6,0.4,0.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4
2891,1643269623279.jpg,1643269642581.jpg,1643269660101.jpg,1643269691239.jpg,1643269710567.jpg,6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,1.0,0.6,0.0,0.2,0.2,0.2,0.2,0.4,0.2
2892,1643277618942.jpg,1643277651390.jpg,1643277666352.jpg,1643277678722.jpg,1643277719303.jpg,0,0.6,0.2,0.2,0.2,0.4,0.6,0.2,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,0.2
2893,1643269288723.jpg,1643269299749.jpg,1643269310513.jpg,1643269332690.jpg,1643269353205.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.8,0.0,0.0,0.0,0.4,0.6,0.2,0.0
2894,1643281005827.jpg,1643281029351.jpg,1643281044545.jpg,1643281092803.jpg,1643281153242.jpg,2,1.0,0.8,0.8,0.8,0.8,1.0,0.2,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0
2895,1643284084299.jpg,1643284095240.jpg,1643284105893.jpg,1643284122356.jpg,1643284131955.jpg,5,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.0,0.0,0.0,0.8,0.0,0.4,0.2,0.8
2896,1643283177956.jpg,1643283187075.jpg,1643283206665.jpg,1643283217131.jpg,1643283235341.jpg,1,0.2,0.2,0.2,0.0,0.2,0.8,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.0,0.6,0.4,0.2
2897,1643284472235.jpg,1643284481465.jpg,1643284493504.jpg,1643284504571.jpg,1643284514815.jpg,5,0.4,0.4,0.4,0.6,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.2
2898,1643268689299.jpg,1643268722133.jpg,1643268738710.jpg,1643268770947.jpg,1643268794178.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,0.0,0.2,0.2,0.0,0.0,0.8,0.4,0.0
2899,1643282530502.jpg,1643282542255.jpg,1643282553996.jpg,1643282565863.jpg,1643282597681.jpg,1,0.4,0.8,0.8,0.8,0.8,0.8,0.4,0.2,0.6,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.0
2900,1643280487675.jpg,1643280512898.jpg,1643280529932.jpg,1643280546165.jpg,1643280573344.jpg,2,0.6,0.6,0.6,0.6,0.8,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2
